SOC,OCV
75.71700798,3.965549
75.71146641,3.965595
75.70038326,3.965055
75.68930012,3.965509
75.68375854,3.965292
75.67821697,3.96524
75.6726754,3.965527
75.66713383,3.965433
75.66159225,3.965206
75.65050911,3.965428
75.64496754,3.965308
75.63388439,3.965086
75.62298001,3.965
75.61743843,3.965137
75.61189686,3.965229
75.60635529,3.965242
75.60081372,3.96515
75.59527214,3.965038
75.584189,3.965217
75.57864743,3.965061
75.57310585,3.965056
75.56756428,3.965137
75.56202271,3.965036
75.55648114,3.964751
75.55093956,3.965099
75.54539799,3.964986
75.53985642,3.964866
75.52877327,3.964975
75.52341046,3.964866
75.51786889,3.964665
75.51232732,3.964686
75.50678574,3.964863
75.50124417,3.964666
75.49016103,3.964677
75.48461945,3.964771
75.47907788,3.964656
75.47353631,3.964651
75.46245316,3.964559
75.45691159,3.964414
75.45137002,3.964455
75.44582845,3.964736
75.44028687,3.964644
75.4347453,3.964464
75.42366216,3.964611
75.41812058,3.964647
75.40703744,3.964347
75.40149587,3.964331
75.39613305,3.964392
75.39041272,3.964252
75.38504991,3.964366
75.37950834,3.96434
75.36842519,3.964172
75.35734205,3.964397
75.35180047,3.964275
75.3462589,3.96431
75.34071733,3.964255
75.33517576,3.964072
75.32963418,3.964111
75.32409261,3.963976
75.31300947,3.964092
75.30746789,3.963844
75.30192632,3.964358
75.29638475,3.964164
75.29084318,3.963883
75.2853016,3.963797
75.27976003,3.964004
75.27421846,3.963981
75.26313531,3.964022
75.2577725,3.964019
75.24668936,3.963873
75.23560621,3.963855
75.23006464,3.963457
75.22452307,3.963923
75.21898149,3.96378
75.21343992,3.963773
75.20789835,3.963429
75.20235678,3.963518
75.1968152,3.96367
75.19127363,3.963743
75.18019049,3.963684
75.17464891,3.963734
75.16910734,3.963311
75.16356577,3.963367
75.1580242,3.963347
75.15248262,3.96375
75.14139948,3.963334
75.13031633,3.96358
75.12477476,3.963202
75.11923319,3.963303
75.11369162,3.963317
75.10260847,3.963361
75.0970669,3.963255
75.08598375,3.963257
75.07507937,3.963266
75.06935904,3.963307
75.06399622,3.963068
75.05845465,3.963167
75.04737151,3.963201
75.03628836,3.962825
75.03074679,3.963215
75.01966364,3.962977
75.0085805,3.963098
75.00303893,3.962771
74.99749735,3.962899
74.99195578,3.963032
74.98087264,3.962928
74.96978949,3.962801
74.96424792,3.962965
74.95316477,3.962676
74.9476232,3.962877
74.94208163,3.962755
74.93671882,3.962615
74.92563567,3.962628
74.91455253,3.962377
74.90346938,3.962734
74.89792781,3.962376
74.89238624,3.962444
74.88684466,3.96268
74.88130309,3.962631
74.87576152,3.96257
74.87021995,3.962388
74.8591368,3.962399
74.84805366,3.962468
74.84251208,3.962475
74.83697051,3.962439
74.83142894,3.961919
74.82588737,3.962406
74.82034579,3.962321
74.80926265,3.962339
74.80372108,3.962399
74.7981795,3.962132
74.79263793,3.962191
74.78727512,3.962103
74.78173355,3.962147
74.77619197,3.961913
74.7706504,3.962051
74.76510883,3.961953
74.75402568,3.961978
74.74294254,3.962274
74.73740097,3.961969
74.73185939,3.962084
74.72631782,3.961838
74.72077625,3.962024
74.71523468,3.961805
74.7096931,3.961916
74.69860996,3.961913
74.68752681,3.961533
74.67644367,3.96162
74.6709021,3.961599
74.66536052,3.961505
74.65981895,3.961806
74.65427738,3.961793
74.64873581,3.961403
74.64319423,3.961469
74.63228985,3.961741
74.6212067,3.961422
74.61566513,3.961411
74.61012356,3.961128
74.60458199,3.961446
74.59904041,3.961503
74.59349884,3.961476
74.5824157,3.961386
74.57687412,3.961537
74.56579098,3.96119
74.56024941,3.961138
74.55470783,3.96139
74.54916626,3.961221
74.54362469,3.961245
74.53808312,3.96124
74.52699997,3.960905
74.51591683,3.961243
74.51037525,3.960993
74.50483368,3.960935
74.49929211,3.961021
74.49375054,3.961163
74.48820896,3.961112
74.48284615,3.960814
74.47712582,3.960864
74.47176301,3.960879
74.46067986,3.96074
74.44959672,3.961088
74.44405514,3.960831
74.432972,3.960886
74.42743043,3.960879
74.42188885,3.96074
74.41634728,3.960617
74.40526414,3.960662
74.39972256,3.960518
74.39418099,3.960416
74.38863942,3.960668
74.38327661,3.96065
74.37773503,3.96041
74.37219346,3.960444
74.36665189,3.960582
74.35556874,3.960481
74.35002717,3.960297
74.3444856,3.960477
74.33894403,3.960159
74.33340245,3.960344
74.32786088,3.960479
74.32231931,3.960499
74.31677774,3.960177
74.31123616,3.960026
74.30569459,3.960425
74.30015302,3.960352
74.29461145,3.96024
74.28924863,3.960105
74.2835283,3.960331
74.27816549,3.960242
74.27262392,3.959931
74.26708234,3.960088
74.26154077,3.960182
74.2559992,3.959982
74.25045763,3.959751
74.24491605,3.960058
74.23383291,3.960065
74.22829134,3.959924
74.22274976,3.960104
74.21720819,3.959882
74.21166662,3.959605
74.20612505,3.959827
74.20058347,3.959961
74.1950419,3.959742
74.18950033,3.959852
74.18395876,3.959884
74.17859594,3.959879
74.1675128,3.959476
74.16197123,3.959496
74.15642965,3.959745
74.15088808,3.959495
74.14534651,3.9596
74.13980494,3.959862
74.12872179,3.959146
74.12318022,3.959455
74.11763865,3.959715
74.11209707,3.959349
74.1065555,3.959268
74.10101393,3.959499
74.09547236,3.959313
74.08993078,3.959146
74.08456797,3.958484
74.0790264,3.95959
74.07348483,3.959392
74.06240168,3.959087
74.05686011,3.959359
74.05131854,3.959048
74.04577696,3.959125
74.04023539,3.959235
74.03469382,3.959194
74.02915225,3.958851
74.0180691,3.959138
74.00698596,3.958613
74.00144438,3.959002
73.99608157,3.959177
73.99036124,3.958962
73.97945685,3.958858
73.97391528,3.958869
73.96837371,3.958719
73.96283214,3.958695
73.95729056,3.958946
73.95174899,3.958825
73.94620742,3.958513
73.94066585,3.958619
73.93512427,3.958797
73.9295827,3.958679
73.92404113,3.958496
73.91849956,3.958645
73.91295798,3.958652
73.9020536,3.958505
73.89651203,3.958499
73.89097045,3.958595
73.88542888,3.958493
73.87988731,3.958537
73.87434574,3.958763
73.86880416,3.958661
73.86326259,3.958262
73.85772102,3.958345
73.84663787,3.958407
73.83555473,3.958303
73.83001316,3.958375
73.82447158,3.958076
73.81893001,3.957975
73.81338844,3.958304
73.80784687,3.958351
73.80248405,3.958153
73.79140091,3.958194
73.78031776,3.957873
73.77477619,3.957736
73.76923462,3.958027
73.76369305,3.957948
73.75815147,3.957748
73.7526099,3.957698
73.74152676,3.957847
73.73598518,3.957753
73.73044361,3.957974
73.72490204,3.957883
73.71399765,3.957674
73.70845608,3.957894
73.70291451,3.957846
73.69737294,3.957369
73.68628979,3.957796
73.68074822,3.957648
73.67520665,3.957361
73.66966507,3.957492
73.65858193,3.957401
73.65304036,3.957367
73.64749878,3.957485
73.64195721,3.957482
73.63641564,3.95717
73.63105283,3.957247
73.62533249,3.957457
73.61996968,3.957528
73.61442811,3.957056
73.60334496,3.9574
73.59780339,3.957158
73.59226182,3.956993
73.58672025,3.957032
73.58117867,3.957155
73.5756371,3.957142
73.56455396,3.957197
73.55347081,3.956825
73.54792924,3.956908
73.54238767,3.956951
73.53684609,3.956876
73.53130452,3.956696
73.52576295,3.956832
73.5146798,3.956809
73.50913823,3.956693
73.49805509,3.956721
73.4871507,3.956708
73.48160913,3.956558
73.47606756,3.956782
73.47052598,3.95656
73.46498441,3.956613
73.45944284,3.956665
73.45390127,3.956906
73.44835969,3.956427
73.44281812,3.956322
73.43173498,3.956535
73.4261934,3.956257
73.42065183,3.956328
73.41511026,3.95645
73.40956869,3.956257
73.40402711,3.956305
73.39848554,3.956149
73.39294397,3.956327
73.38758116,3.956121
73.37649801,3.956226
73.37095644,3.956223
73.36541487,3.956067
73.35987329,3.955997
73.35433172,3.956209
73.34879015,3.95615
73.34324858,3.955879
73.337707,3.955982
73.32662386,3.955903
73.32108229,3.955892
73.31554071,3.955939
73.30999914,3.955965
73.30445757,3.955476
73.298916,3.955696
73.29337442,3.955791
73.28783285,3.955889
73.28247004,3.955764
73.27692847,3.955393
73.27138689,3.955662
73.26030375,3.955544
73.25476218,3.955633
73.2492206,3.955508
73.24367903,3.955485
73.23813746,3.955451
73.23259589,3.955586
73.22705431,3.95559
73.21597117,3.955409
73.2104296,3.955417
73.20488802,3.955617
73.19934645,3.955143
73.19380488,3.955186
73.18826331,3.955194
73.18272173,3.955151
73.17718016,3.95517
73.16627578,3.955063
73.1607342,3.955037
73.14965106,3.954955
73.14410949,3.955105
73.13856791,3.954924
73.13302634,3.954958
73.12748477,3.955089
73.1219432,3.955068
73.11086005,3.95484
73.09977691,3.954879
73.09423533,3.954746
73.08315219,3.95477
73.07206904,3.954597
73.06652747,3.954415
73.0609859,3.954772
73.05544433,3.954448
73.04990275,3.954464
73.04453994,3.954503
73.03881961,3.954609
73.0334568,3.9544
73.02791522,3.95443
73.02237365,3.954428
73.01683208,3.954435
73.01129051,3.954428
73.00574893,3.954165
73.00020736,3.954471
72.99466579,3.954423
72.98912422,3.954012
72.97804107,3.954166
72.9724995,3.95411
72.96695793,3.954062
72.96141635,3.954215
72.95587478,3.954162
72.95033321,3.953749
72.93925006,3.954152
72.93370849,3.954165
72.92262535,3.953826
72.91708377,3.954061
72.9115422,3.953896
72.90600063,3.95376
72.90045906,3.953884
72.89491748,3.953765
72.88383434,3.953653
72.87292995,3.953795
72.86720962,3.953612
72.85630524,3.953711
72.85076366,3.953686
72.84522209,3.953417
72.83968052,3.953689
72.82859737,3.953476
72.8230558,3.953271
72.81751423,3.953226
72.81197266,3.953396
72.80643108,3.953225
72.80088951,3.953183
72.79534794,3.953516
72.78980637,3.953424
72.78426479,3.953075
72.77872322,3.953066
72.77318165,3.95314
72.7620985,3.952989
72.75101536,3.953114
72.74547379,3.953031
72.73993221,3.953081
72.73439064,3.953028
72.72884907,3.952951
72.7233075,3.952782
72.71240311,3.952909
72.70686154,3.952856
72.69577839,3.95262
72.69023682,3.952903
72.68469525,3.95273
72.67915368,3.952723
72.6736121,3.952403
72.66807053,3.95262
72.65698739,3.952445
72.64590424,3.952586
72.64036267,3.952443
72.6348211,3.95231
72.62927952,3.952518
72.62373795,3.952531
72.61819638,3.952184
72.61265481,3.952387
72.60711323,3.952344
72.60157166,3.952363
72.59620885,3.952121
72.59066728,3.952496
72.5851257,3.952201
72.57958413,3.952064
72.57404256,3.952091
72.56850099,3.952136
72.56295941,3.952152
72.55187627,3.951997
72.5463347,3.952189
72.53525155,3.952012
72.52970998,3.95192
72.52416841,3.952154
72.51862683,3.951565
72.51308526,3.951768
72.50754369,3.951871
72.50200212,3.951776
72.49646054,3.951695
72.49091897,3.95163
72.4853774,3.951792
72.47983583,3.951697
72.46875268,3.951478
72.46321111,3.951615
72.45766954,3.951627
72.45212796,3.951386
72.44658639,3.951167
72.44122358,3.951576
72.43014043,3.951233
72.42459886,3.951416
72.41905729,3.951132
72.41351572,3.951354
72.40797414,3.951396
72.40243257,3.951571
72.396891,3.951198
72.39134943,3.951056
72.38580785,3.951157
72.38026628,3.951115
72.37472471,3.9511
72.36364156,3.951102
72.35809999,3.95107
72.35255842,3.951065
72.34701685,3.950747
72.34147527,3.95091
72.3359337,3.951
72.32485056,3.950715
72.31930898,3.95081
72.30822584,3.950764
72.29714269,3.950722
72.29177988,3.950834
72.28623831,3.950651
72.28069674,3.950397
72.27515516,3.95066
72.26961359,3.950485
72.25853045,3.950634
72.25298887,3.950539
72.24190573,3.950256
72.23636416,3.950429
72.23082258,3.950438
72.22528101,3.950187
72.21973944,3.950216
72.21419787,3.95021
72.20311472,3.949871
72.19203158,3.950208
72.18649,3.950241
72.18094843,3.949813
72.17540686,3.94986
72.16432371,3.949859
72.15878214,3.949798
72.147699,3.949748
72.13679461,3.949547
72.13125304,3.949898
72.12571147,3.949782
72.12016989,3.94961
72.11462832,3.949517
72.10908675,3.949745
72.10354518,3.94969
72.0980036,3.949305
72.09246203,3.949507
72.08137889,3.949179
72.07029574,3.94949
72.06475417,3.949428
72.0592126,3.949322
72.05367102,3.949017
72.04812945,3.949371
72.04258788,3.949048
72.03704631,3.949185
72.03150473,3.949058
72.02596316,3.949305
72.01488002,3.949223
72.00933844,3.949133
72.00379687,3.949144
71.9982553,3.94891
71.99271373,3.948509
71.98717215,3.949087
71.97608901,3.948562
71.96518462,3.949017
71.95964305,3.948898
71.94855991,3.948752
71.94301833,3.948823
71.93747676,3.948533
71.93193519,3.948533
71.92085204,3.948704
71.9097689,3.948602
71.90422733,3.948562
71.89868575,3.948503
71.89314418,3.948386
71.88760261,3.94833
71.88206104,3.94836
71.87651946,3.948381
71.87097789,3.948172
71.86561508,3.948312
71.85453193,3.947898
71.84344879,3.948261
71.83790722,3.948257
71.83236564,3.948113
71.82682407,3.947972
71.8212825,3.948142
71.81574093,3.948031
71.81019935,3.947685
71.80465778,3.947946
71.79911621,3.947699
71.78803306,3.947769
71.78249149,3.947939
71.77694992,3.947748
71.77140835,3.947692
71.76586677,3.947575
71.7603252,3.947918
71.74924206,3.947565
71.73833767,3.947705
71.7327961,3.947557
71.72725453,3.947463
71.72171295,3.947474
71.71617138,3.947582
71.70508824,3.947261
71.69954666,3.947442
71.69400509,3.947245
71.68292195,3.947188
71.67738037,3.947233
71.66629723,3.947147
71.66075566,3.94723
71.65521408,3.947294
71.64967251,3.947216
71.64413094,3.946819
71.63876813,3.94686
71.62768498,3.946768
71.61660184,3.946731
71.61106026,3.946872
71.60551869,3.946735
71.59997712,3.946669
71.59443555,3.946632
71.58889397,3.946858
71.5833524,3.946611
71.57226926,3.946757
71.56672768,3.946665
71.56118611,3.946268
71.55564454,3.946454
71.55010297,3.946572
71.54456139,3.946502
71.53901982,3.946397
71.53365701,3.946608
71.52811544,3.946553
71.52257386,3.946394
71.51703229,3.946321
71.51149072,3.946267
71.50594915,3.946166
71.50040757,3.946182
71.494866,3.94622
71.48932443,3.946323
71.47824128,3.945998
71.47269971,3.946183
71.46715814,3.946064
71.46161657,3.945675
71.45607499,3.945798
71.45053342,3.945967
71.43945028,3.945759
71.4339087,3.945796
71.42836713,3.945761
71.42282556,3.945743
71.41174241,3.945565
71.40083803,3.945712
71.38975488,3.945754
71.38421331,3.945718
71.37867174,3.945503
71.37313017,3.945441
71.36758859,3.945457
71.36204702,3.945461
71.35650545,3.945485
71.3454223,3.945419
71.33433916,3.945232
71.32879759,3.945085
71.32325601,3.945249
71.3178932,3.945159
71.31235163,3.945129
71.30681006,3.945248
71.30126848,3.945024
71.29572691,3.945192
71.29018534,3.944942
71.28464377,3.945108
71.27910219,3.945017
71.27356062,3.944822
71.26801905,3.944778
71.26247748,3.944923
71.2569359,3.944817
71.25139433,3.944522
71.24585276,3.944806
71.24031119,3.944892
71.22922804,3.944583
71.22386523,3.944639
71.21278208,3.944578
71.20724051,3.944366
71.20169894,3.944616
71.19615737,3.944542
71.19061579,3.944329
71.18507422,3.944275
71.17399108,3.94455
71.1684495,3.944262
71.16290793,3.944256
71.15736636,3.944272
71.15182479,3.944119
71.14628321,3.944139
71.14074164,3.944292
71.13537883,3.944167
71.12983726,3.943853
71.11875411,3.944285
71.10767097,3.944011
71.10212939,3.943837
71.09658782,3.943809
71.09104625,3.943871
71.0799631,3.943725
71.06887996,3.943526
71.06333839,3.943662
71.05225524,3.943695
71.04671367,3.943335
71.04135086,3.943573
71.03580928,3.943705
71.03026771,3.94354
71.02472614,3.943389
71.01918457,3.943344
71.01364299,3.943602
71.00255985,3.943328
70.99701828,3.943387
70.9914767,3.943118
70.98593513,3.943232
70.98039356,3.943045
70.97485199,3.943293
70.96931041,3.943287
70.95840603,3.943129
70.94732288,3.943024
70.94178131,3.942928
70.93623974,3.942938
70.93069817,3.942931
70.92515659,3.942655
70.91961502,3.942909
70.90853188,3.942894
70.9029903,3.942407
70.89190716,3.942904
70.88100277,3.942521
70.8754612,3.94268
70.86991963,3.942425
70.86437806,3.942718
70.85883648,3.942404
70.85329491,3.942469
70.84221177,3.942435
70.83667019,3.942375
70.82558705,3.942307
70.82004548,3.942204
70.8145039,3.942203
70.80914109,3.942285
70.79805795,3.942024
70.7869748,3.942081
70.78143323,3.94213
70.77035008,3.9421
70.76480851,3.941981
70.75926694,3.941845
70.75372537,3.941828
70.74836255,3.942024
70.74282098,3.941856
70.73173784,3.941718
70.72619626,3.942031
70.72065469,3.941829
70.71511312,3.941593
70.70402997,3.94174
70.6984884,3.941499
70.69294683,3.941262
70.68740526,3.941653
70.68186368,3.941491
70.67632211,3.941454
70.6709593,3.94133
70.66541773,3.941561
70.65433458,3.941207
70.64879301,3.941472
70.64325144,3.941278
70.63770986,3.941371
70.63216829,3.941116
70.62662672,3.941055
70.61554357,3.940961
70.610002,3.940999
70.60446043,3.94125
70.59891886,3.940996
70.59355604,3.940678
70.58801447,3.940939
70.5824729,3.94109
70.57693133,3.940642
70.57138975,3.940782
70.56584818,3.94053
70.56030661,3.94086
70.55476504,3.940709
70.54368189,3.940461
70.53814032,3.940296
70.53277751,3.940672
70.52705717,3.940574
70.52169436,3.94058
70.51615279,3.940507
70.50506965,3.940241
70.4939865,3.940398
70.48844493,3.940241
70.48290335,3.940012
70.47736178,3.940207
70.47182021,3.940241
70.46627864,3.94017
70.45537425,3.940246
70.44983268,3.940045
70.43874954,3.940301
70.42766639,3.93991
70.42212482,3.939861
70.41658325,3.940036
70.41104167,3.939898
70.39995853,3.939692
70.39441696,3.939686
70.38333381,3.939846
70.37242943,3.93978
70.36688785,3.939371
70.36134628,3.939251
70.35580471,3.939685
70.35026314,3.93963
70.34472156,3.93951
70.33363842,3.939497
70.32809685,3.939451
70.3170137,3.939323
70.31165089,3.939416
70.30610932,3.939121
70.29502617,3.93937
70.2894846,3.93923
70.28394303,3.939011
70.27840145,3.939021
70.26731831,3.939239
70.26177674,3.938911
70.25641392,3.938659
70.25087235,3.939104
70.24533078,3.939002
70.23978921,3.938758
70.22870606,3.938853
70.22316449,3.938756
70.21208134,3.938749
70.20671853,3.938827
70.20117696,3.938643
70.19563539,3.938575
70.19009381,3.938803
70.18455224,3.938603
70.17901067,3.938415
70.1734691,3.938595
70.16792752,3.93854
70.15684438,3.938271
70.15148157,3.938312
70.14593999,3.938464
70.14039842,3.93819
70.13485685,3.938154
70.12931528,3.938276
70.1237737,3.938224
70.11823213,3.938054
70.10714899,3.938043
70.10160741,3.937946
70.09606584,3.937881
70.09052427,3.938028
70.08516146,3.938009
70.07961988,3.937819
70.07407831,3.937703
70.06853674,3.937751
70.06299517,3.937862
70.05191202,3.937641
70.04637045,3.937663
70.04082888,3.937734
70.0352873,3.937724
70.02974573,3.937228
70.02420416,3.93759
70.01866259,3.937696
70.01312101,3.937058
70.0077582,3.937523
70.00221663,3.937494
69.99667506,3.937439
69.99113348,3.937302
69.98559191,3.937446
69.98005034,3.937235
69.97450877,3.937078
69.96896719,3.937228
69.96342562,3.93744
69.95788405,3.93729
69.9468009,3.937086
69.94143809,3.937234
69.93589652,3.936967
69.93035495,3.936963
69.92481337,3.936838
69.9192718,3.936956
69.90818866,3.936856
69.90264708,3.936971
69.89156394,3.936645
69.88048079,3.936814
69.87493922,3.936612
69.86957641,3.936879
69.86403484,3.936571
69.85849326,3.936803
69.85295169,3.936723
69.84186855,3.936583
69.83632697,3.936512
69.8307854,3.936253
69.82524383,3.936471
69.81433944,3.93628
69.80879787,3.936148
69.8032563,3.936321
69.79771473,3.936426
69.78663158,3.935821
69.78109001,3.936166
69.77554844,3.936202
69.77000686,3.935943
69.75892372,3.935909
69.75338215,3.936034
69.74784057,3.935697
69.742299,3.935895
69.73693619,3.936091
69.73121586,3.935889
69.72585304,3.935637
69.72031147,3.935678
69.7147699,3.935911
69.70368675,3.93572
69.69814518,3.935698
69.69260361,3.935721
69.68706204,3.935347
69.68152046,3.935442
69.67597889,3.935637
69.66489575,3.935442
69.65399136,3.935342
69.64844979,3.935619
69.63736664,3.935231
69.63182507,3.935248
69.6262835,3.935257
69.62074193,3.935114
69.61520035,3.935184
69.60965878,3.935319
69.59857564,3.934991
69.59303406,3.935196
69.58749249,3.93483
69.58195092,3.934927
69.57640935,3.935113
69.57086777,3.935106
69.56550496,3.935061
69.55996339,3.934807
69.55442182,3.934874
69.54333867,3.934686
69.53225553,3.934698
69.52671395,3.934754
69.52117238,3.934486
69.51563081,3.934226
69.51008924,3.934684
69.50454766,3.934665
69.49346452,3.934351
69.48810171,3.934411
69.48256013,3.93437
69.47701856,3.934131
69.46593542,3.934423
69.46039384,3.9343
69.45485227,3.93411
69.4493107,3.934316
69.44376913,3.93442
69.43822755,3.934014
69.42714441,3.934156
69.4217816,3.934118
69.41624003,3.933869
69.41069845,3.933676
69.40515688,3.933969
69.39961531,3.933692
69.39407374,3.933828
69.38299059,3.933736
69.37190745,3.933531
69.36636587,3.93373
69.3608243,3.933805
69.35528273,3.933498
69.34974115,3.933578
69.34419958,3.933675
69.33311644,3.933408
69.32775363,3.933507
69.31667048,3.933389
69.31112891,3.933254
69.30558734,3.933337
69.30004576,3.933507
69.29450419,3.933087
69.28896262,3.933186
69.28342105,3.93312
69.27787947,3.93331
69.2723379,3.933062
69.26679633,3.932845
69.26125476,3.933189
69.25571318,3.93294
69.25017161,3.932868
69.24463004,3.932714
69.23908846,3.93295
69.23372565,3.932886
69.22818408,3.932722
69.22264251,3.932917
69.21155936,3.932746
69.20047622,3.932502
69.19493465,3.93275
69.18939307,3.932376
69.1838515,3.932296
69.17830993,3.932702
69.17276836,3.932493
69.16722678,3.932347
69.1563224,3.932266
69.14523925,3.932145
69.13969768,3.932447
69.13415611,3.932224
69.12861454,3.932052
69.12307296,3.932293
69.11753139,3.932324
69.10644825,3.931912
69.10090667,3.932039
69.08982353,3.931973
69.08428196,3.931805
69.07874038,3.932208
69.07319881,3.931958
69.067836,3.931753
69.06229443,3.931743
69.05675285,3.93181
69.05121128,3.931923
69.04012814,3.93164
69.03458656,3.931862
69.02904499,3.93156
69.02350342,3.931549
69.01796185,3.931305
69.01242027,3.931715
69.0068787,3.931381
69.00133713,3.93135
68.99597432,3.931571
68.98489117,3.931229
68.97380803,3.931511
68.96826645,3.93147
68.96272488,3.931235
68.95718331,3.931061
68.95164174,3.931335
68.94610016,3.93128
68.94055859,3.931025
68.92947545,3.930914
68.92393387,3.930984
68.9183923,3.930872
68.91285073,3.931012
68.90730916,3.930758
68.90176758,3.930837
68.89068444,3.931005
68.87978005,3.930618
68.87423848,3.930653
68.86869691,3.930753
68.86315534,3.930799
68.85761376,3.930459
68.85207219,3.930556
68.84098905,3.930344
68.83544747,3.930332
68.82436433,3.930558
68.81345994,3.930263
68.80791837,3.930428
68.8023768,3.93042
68.79683523,3.930182
68.79129365,3.930119
68.78575208,3.930192
68.78021051,3.930059
68.77466894,3.930062
68.76912736,3.93023
68.75804422,3.930098
68.74713983,3.930125
68.74159826,3.929971
68.73605669,3.92996
68.73051512,3.929899
68.72497354,3.929938
68.71943197,3.92999
68.7138904,3.929688
68.70280725,3.929701
68.69172411,3.929607
68.68618254,3.929691
68.68081972,3.929667
68.67527815,3.929536
68.66973658,3.929327
68.66419501,3.929472
68.65311186,3.929314
68.64757029,3.929393
68.63648714,3.929606
68.63094557,3.929247
68.625404,3.929073
68.61986243,3.929392
68.61432085,3.929007
68.60877928,3.929111
68.60341647,3.929099
68.59769614,3.929241
68.58679175,3.928782
68.58125018,3.929111
68.57016703,3.928804
68.56462546,3.928649
68.55908389,3.928934
68.55354232,3.928875
68.54245917,3.928812
68.5369176,3.928767
68.53155479,3.928753
68.52583445,3.928679
68.52047164,3.928644
68.51493007,3.928759
68.5093885,3.928309
68.50384692,3.928325
68.49830535,3.928177
68.49276378,3.928519
68.48722221,3.928399
68.47613906,3.928354
68.46505592,3.928298
68.45951434,3.928382
68.45397277,3.928372
68.4484312,3.92817
68.44288963,3.928064
68.43734805,3.928165
68.42626491,3.92794
68.42072334,3.927973
68.40981895,3.928089
68.39873581,3.927845
68.39319423,3.927892
68.38765266,3.927795
68.38211109,3.927728
68.37102794,3.927922
68.3599448,3.927661
68.35440323,3.927776
68.34886165,3.927804
68.34332008,3.927692
68.33795727,3.927613
68.33223694,3.927632
68.32687412,3.927537
68.31579098,3.927406
68.31024941,3.927459
68.30470783,3.927361
68.29916626,3.927238
68.29362469,3.927325
68.28808312,3.927238
68.28254154,3.927161
68.27699997,3.926969
68.2714584,3.927243
68.26591683,3.927035
68.26037525,3.92709
68.25483368,3.927073
68.24929211,3.927101
68.24375054,3.926958
68.23838772,3.92691
68.23266739,3.926894
68.22176301,3.926816
68.21622143,3.926824
68.21067986,3.926919
68.20513829,3.926893
68.19959672,3.926691
68.19405514,3.926682
68.182972,3.926775
68.17743043,3.926405
68.17188885,3.926445
68.16652604,3.926654
68.16098447,3.926486
68.1554429,3.926527
68.14990132,3.926279
68.14435975,3.926503
68.13327661,3.926245
68.12773503,3.926308
68.12219346,3.926428
68.11665189,3.926037
68.11128908,3.92607
68.10556874,3.926316
68.10020593,3.926188
68.09466436,3.926
68.08912279,3.925942
68.07803964,3.926085
68.07249807,3.925992
68.0669565,3.925941
68.06141492,3.926055
68.05587335,3.925921
68.05033178,3.925738
68.04496897,3.925737
68.03942739,3.925906
68.03388582,3.925725
68.02280268,3.92586
68.01171953,3.925582
68.00635672,3.925621
68.00081515,3.925601
67.99527357,3.925481
67.989732,3.925519
67.98419043,3.925215
67.97310728,3.92545
67.96756571,3.92534
67.95666133,3.925353
67.95111976,3.925199
67.94557818,3.925085
67.94003661,3.925082
67.93449504,3.9252
67.92895347,3.924996
67.91787032,3.925091
67.90696594,3.924872
67.90142436,3.924817
67.89588279,3.925041
67.89034122,3.924804
67.88479965,3.924789
67.87925807,3.924947
67.8737165,3.92505
67.86835369,3.924838
67.86281212,3.924626
67.85727054,3.924963
67.85172897,3.924829
67.8461874,3.924578
67.84064583,3.924366
67.83510425,3.924703
67.82956268,3.924643
67.82419987,3.924394
67.8186583,3.924476
67.81311672,3.924629
67.80757515,3.924332
67.79649201,3.924464
67.79095043,3.924557
67.78540886,3.924223
67.78004605,3.924166
67.77450448,3.924415
67.7689629,3.924544
67.76342133,3.924016
67.75787976,3.924009
67.74679661,3.924028
67.74125504,3.923977
67.73571347,3.924085
67.7301719,3.924
67.72480908,3.923903
67.71926751,3.923849
67.71372594,3.923895
67.70818437,3.923919
67.70264279,3.923579
67.69155965,3.923717
67.68065526,3.923589
67.67511369,3.923417
67.66957212,3.923695
67.66403055,3.923491
67.65848897,3.923309
67.6529474,3.923501
67.64740583,3.923595
67.64186426,3.923494
67.63650144,3.923285
67.6254183,3.923444
67.61987673,3.923182
67.61433515,3.923262
67.60879358,3.923308
67.60325201,3.923312
67.59771044,3.922938
67.58680605,3.923175
67.58126448,3.923102
67.57018133,3.92298
67.56463976,3.923018
67.55927695,3.922763
67.55355662,3.922977
67.5481938,3.92284
67.54265223,3.922982
67.53156909,3.92272
67.52048594,3.922595
67.51512313,3.922463
67.50958156,3.922571
67.50403999,3.922746
67.49849841,3.922426
67.49295684,3.922517
67.48741527,3.92226
67.4818737,3.922583
67.47651088,3.922302
67.46542774,3.922553
67.45988617,3.92245
67.45434459,3.92252
67.44880302,3.922269
67.44326145,3.922404
67.43771988,3.922328
67.43235706,3.921952
67.42681549,3.922302
67.42127392,3.922187
67.41019077,3.922001
67.4046492,3.922018
67.39928639,3.922145
67.39374482,3.921929
67.38820324,3.921813
67.38266167,3.92192
67.3771201,3.92217
67.37157853,3.921563
67.36603695,3.921549
67.36049538,3.921966
67.35513257,3.921843
67.34404942,3.921811
67.33296628,3.921582
67.32742471,3.921513
67.32188313,3.921454
67.31652032,3.921494
67.31097875,3.921441
67.30543718,3.921303
67.29435403,3.921467
67.28881246,3.921203
67.28327089,3.921342
67.27790807,3.921384
67.2723665,3.92127
67.26682493,3.920919
67.26128336,3.920966
67.25574178,3.921152
